time_period,location,disease_cases
202210,ewPc6zXy53n,1.0
202210,gannbFbizVo,63.0
202210,grMJpaDdSrD,81.0
202210,hasbXH0dTqM,55.0
202210,i6gMyoP9ReK,252.0
202210,iqLM1XBMxyu,130.0
202210,j0gE31YxwHQ,
202210,j4HVtKmVtwQ,186.0
202210,jJmNryYp6Mc,4.0
202210,kBRVmS9IKRE,13.0
202210,kfrKchZfqGr,182.0
202210,l8tZrJ55yzg,42.0
202210,mMGyx6JG7wj,46.0
202210,q7VB2VrUr83,6.0
202210,qoayxucpZqH,6.0
202210,rsZaqJl5R0A,2220.0
202210,t9XsLKdMwA1,40.0
202210,tSE6ctwvZmP,5.0
202210,uHEl9oRZm8L,144.0
202210,uyGkoQ4F9rT,8.0
202210,vjL1uSC10Jh,7.0
202210,wYKHZ0iyjfd,92.0
202210,xGQwwqLQ819,7.0
202210,yP2GELa6inf,32.0
202210,ycBkX3TlIrL,18.0
202210,zkFZKX5RX1A,4.0
202211,A3R7UT64jHf,15.0
202211,A3TeVhjjS2u,32.0
202211,B7X957nA1lM,6.0
202211,BITtrV4c0xf,3.0
202211,BdLcDbLQd88,3.0
202211,BywOwm8jUhf,12.0
202211,CNFRaFUfLjo,35.0
202211,D51gR5DC5vt,1.0
202211,DLyaDAF00hm,16.0
202211,EXKX4gJ9D6Y,30.0
202211,F5xI4hl77mT,20.0
202211,Fh294RrB7an,37.0
202211,GnpIwWbdxdl,3.0
202211,HL5fSUsp2vJ,5.0
202211,HfIRB3HRHvk,677.0
202211,HkwA8YQgJK6,2.0
202211,ICSVN3EZGcy,31.0
202211,IOHIfpVUJGp,6.0
202211,Iqy9A4jXY9l,20.0
202211,JBTkOU5m0Bu,4.0
202211,JH8RPnwv8kB,120.0
202211,LnJ8MTOmgGa,8.0
202211,N7ioObCpMP3,4.0
202211,NSLL7YIXBJH,10.0
202211,O5p5idrXdiw,37.0
202211,P53hVYydxdc,0.0
202211,PUPCyKcUwlS,6.0
202211,PdRpVxkVd9a,2.0
202211,QfZ2pVPRFmz,378.0
202211,QzI3Btz60Ne,40.0
202211,RSAZqrdfXy5,4.0
202211,RZxElQxEbZN,1.0
202211,S8J6p6tGXNb,0.0
202211,SJQ2e9HUvaG,0.0
202211,U8Rk7sYzFmK,19.0
202211,VoOb1wMwKp0,21.0
202211,Wep3D4POB3H,3.0
202211,WfE2smSUNDt,0.0
202211,Yacp1fLlWut,4.0
202211,YmFSl06J6cs,4.0
202211,YnUoe8z0OJY,26.0
202211,ZIo35uAAfZo,20.0
202211,ZULmwVN4Zfv,10.0
202211,ZVmULoI6vcV,24.0
202211,bWmwn3sMsG0,14.0
202211,bX87SmYR3TJ,2.0
202211,bjS2Lp3tLxv,120.0
202211,cMWLZfK0O4z,9.0
202211,eW2b8SUYRWt,8.0
202211,ebbAyOhorzo,15.0
202211,elOK8Y2b3Qn,761.0
202211,ewPc6zXy53n,0.0
202211,gannbFbizVo,21.0
202211,grMJpaDdSrD,14.0
202211,hasbXH0dTqM,9.0
202211,i6gMyoP9ReK,18.0
202211,iqLM1XBMxyu,37.0
202211,j0gE31YxwHQ,
202211,j4HVtKmVtwQ,45.0
202211,jJmNryYp6Mc,0.0
202211,kBRVmS9IKRE,0.0
202211,kfrKchZfqGr,78.0
202211,l8tZrJ55yzg,37.0
202211,mMGyx6JG7wj,12.0
202211,q7VB2VrUr83,14.0
202211,qoayxucpZqH,0.0
202211,rsZaqJl5R0A,590.0
202211,t9XsLKdMwA1,65.0
202211,tSE6ctwvZmP,0.0
202211,uHEl9oRZm8L,39.0
202211,uyGkoQ4F9rT,4.0
202211,vjL1uSC10Jh,1.0
202211,wYKHZ0iyjfd,18.0
202211,xGQwwqLQ819,2.0
202211,yP2GELa6inf,17.0
202211,ycBkX3TlIrL,0.0
202211,zkFZKX5RX1A,3.0
202212,A3R7UT64jHf,3.0
202212,A3TeVhjjS2u,4.0
202212,B7X957nA1lM,0.0
202212,BITtrV4c0xf,0.0
202212,BdLcDbLQd88,0.0
202212,BywOwm8jUhf,11.0
202212,CNFRaFUfLjo,16.0
202212,D51gR5DC5vt,3.0
202212,DLyaDAF00hm,4.0
202212,EXKX4gJ9D6Y,1.0
202212,F5xI4hl77mT,16.0
202212,Fh294RrB7an,8.0
202212,GnpIwWbdxdl,0.0
202212,HL5fSUsp2vJ,0.0
202212,HfIRB3HRHvk,21.0
202212,HkwA8YQgJK6,1.0
202212,ICSVN3EZGcy,10.0
202212,IOHIfpVUJGp,2.0
202212,Iqy9A4jXY9l,7.0
202212,JBTkOU5m0Bu,0.0
202212,JH8RPnwv8kB,11.0
202212,LnJ8MTOmgGa,0.0
202212,N7ioObCpMP3,0.0
202212,NSLL7YIXBJH,0.0
202212,O5p5idrXdiw,11.0
202212,P53hVYydxdc,0.0
202212,PUPCyKcUwlS,0.0
202212,PdRpVxkVd9a,1.0
202212,QfZ2pVPRFmz,38.0
202212,QzI3Btz60Ne,0.0
202212,RSAZqrdfXy5,2.0
202212,RZxElQxEbZN,0.0
202212,S8J6p6tGXNb,1.0
202212,SJQ2e9HUvaG,0.0
202212,U8Rk7sYzFmK,0.0
202212,VoOb1wMwKp0,1.0
202212,Wep3D4POB3H,2.0
202212,WfE2smSUNDt,0.0
202212,Yacp1fLlWut,0.0
202212,YmFSl06J6cs,2.0
202212,YnUoe8z0OJY,2.0
202212,ZIo35uAAfZo,9.0
202212,ZULmwVN4Zfv,2.0
202212,ZVmULoI6vcV,21.0
202212,bWmwn3sMsG0,5.0
202212,bX87SmYR3TJ,3.0
202212,bjS2Lp3tLxv,5.0
202212,cMWLZfK0O4z,3.0
202212,eW2b8SUYRWt,2.0
202212,ebbAyOhorzo,2.0
202212,elOK8Y2b3Qn,49.0
202212,ewPc6zXy53n,0.0
202212,gannbFbizVo,20.0
202212,grMJpaDdSrD,1.0
202212,hasbXH0dTqM,1.0
202212,i6gMyoP9ReK,26.0
202212,iqLM1XBMxyu,9.0
202212,j0gE31YxwHQ,
202212,j4HVtKmVtwQ,5.0
202212,jJmNryYp6Mc,0.0
202212,kBRVmS9IKRE,2.0
202212,kfrKchZfqGr,10.0
202212,l8tZrJ55yzg,18.0
202212,mMGyx6JG7wj,2.0
202212,q7VB2VrUr83,5.0
202212,qoayxucpZqH,0.0
202212,rsZaqJl5R0A,17.0
202212,t9XsLKdMwA1,22.0
202212,tSE6ctwvZmP,0.0
202212,uHEl9oRZm8L,14.0
202212,uyGkoQ4F9rT,0.0
202212,vjL1uSC10Jh,0.0
202212,wYKHZ0iyjfd,10.0
202212,xGQwwqLQ819,0.0
202212,yP2GELa6inf,2.0
202212,ycBkX3TlIrL,0.0
202212,zkFZKX5RX1A,0.0
202301,A3R7UT64jHf,0.0
202301,A3TeVhjjS2u,0.0
202301,B7X957nA1lM,0.0
202301,BITtrV4c0xf,0.0
202301,BdLcDbLQd88,0.0
202301,BywOwm8jUhf,9.0
202301,CNFRaFUfLjo,5.0
202301,D51gR5DC5vt,0.0
202301,DLyaDAF00hm,1.0
202301,EXKX4gJ9D6Y,0.0
202301,F5xI4hl77mT,7.0
202301,Fh294RrB7an,1.0
202301,GnpIwWbdxdl,1.0
202301,HL5fSUsp2vJ,0.0
202301,HfIRB3HRHvk,5.0
202301,HkwA8YQgJK6,0.0
202301,ICSVN3EZGcy,2.0
202301,IOHIfpVUJGp,2.0
202301,Iqy9A4jXY9l,1.0
202301,JBTkOU5m0Bu,0.0
202301,JH8RPnwv8kB,4.0
202301,LnJ8MTOmgGa,0.0
202301,N7ioObCpMP3,0.0
202301,NSLL7YIXBJH,0.0
202301,O5p5idrXdiw,2.0
202301,P53hVYydxdc,0.0
202301,PUPCyKcUwlS,0.0
202301,PdRpVxkVd9a,1.0
202301,QfZ2pVPRFmz,2.0
202301,QzI3Btz60Ne,0.0
202301,RSAZqrdfXy5,4.0
202301,RZxElQxEbZN,0.0
202301,S8J6p6tGXNb,0.0
202301,SJQ2e9HUvaG,0.0
202301,U8Rk7sYzFmK,1.0
202301,VoOb1wMwKp0,0.0
202301,Wep3D4POB3H,0.0
202301,WfE2smSUNDt,1.0
202301,Yacp1fLlWut,0.0
202301,YmFSl06J6cs,0.0
202301,YnUoe8z0OJY,1.0
202301,ZIo35uAAfZo,0.0
202301,ZULmwVN4Zfv,0.0
202301,ZVmULoI6vcV,7.0
202301,bWmwn3sMsG0,1.0
202301,bX87SmYR3TJ,1.0
202301,bjS2Lp3tLxv,4.0
202301,cMWLZfK0O4z,0.0
202301,eW2b8SUYRWt,0.0
202301,ebbAyOhorzo,0.0
202301,elOK8Y2b3Qn,10.0
202301,ewPc6zXy53n,0.0
202301,gannbFbizVo,11.0
202301,grMJpaDdSrD,0.0
202301,hasbXH0dTqM,0.0
202301,i6gMyoP9ReK,6.0
202301,iqLM1XBMxyu,2.0
202301,j0gE31YxwHQ,
202301,j4HVtKmVtwQ,1.0
202301,jJmNryYp6Mc,0.0
202301,kBRVmS9IKRE,0.0
202301,kfrKchZfqGr,0.0
202301,l8tZrJ55yzg,5.0
202301,mMGyx6JG7wj,1.0
202301,q7VB2VrUr83,7.0
202301,qoayxucpZqH,0.0
202301,rsZaqJl5R0A,1.0
202301,t9XsLKdMwA1,2.0
202301,tSE6ctwvZmP,0.0
202301,uHEl9oRZm8L,0.0
202301,uyGkoQ4F9rT,0.0
202301,vjL1uSC10Jh,1.0
202301,wYKHZ0iyjfd,5.0
202301,xGQwwqLQ819,0.0
202301,yP2GELa6inf,3.0
202301,ycBkX3TlIrL,0.0
202301,zkFZKX5RX1A,0.0
202302,A3R7UT64jHf,0.0
202302,A3TeVhjjS2u,0.0
202302,B7X957nA1lM,0.0
202302,BITtrV4c0xf,1.0
202302,BdLcDbLQd88,0.0
202302,BywOwm8jUhf,33.0
202302,CNFRaFUfLjo,2.0
202302,D51gR5DC5vt,0.0
202302,DLyaDAF00hm,0.0
202302,EXKX4gJ9D6Y,1.0
202302,F5xI4hl77mT,6.0
202302,Fh294RrB7an,0.0
202302,GnpIwWbdxdl,1.0
202302,HL5fSUsp2vJ,0.0
202302,HfIRB3HRHvk,9.0
202302,HkwA8YQgJK6,2.0
202302,ICSVN3EZGcy,0.0
202302,IOHIfpVUJGp,0.0
202302,Iqy9A4jXY9l,0.0
202302,JBTkOU5m0Bu,0.0
202302,JH8RPnwv8kB,3.0
202302,LnJ8MTOmgGa,2.0
202302,N7ioObCpMP3,0.0
202302,NSLL7YIXBJH,1.0
202302,O5p5idrXdiw,2.0
202302,P53hVYydxdc,0.0
202302,PUPCyKcUwlS,0.0
202302,PdRpVxkVd9a,1.0
202302,QfZ2pVPRFmz,1.0
202302,QzI3Btz60Ne,0.0
202302,RSAZqrdfXy5,4.0
202302,RZxElQxEbZN,0.0
202302,S8J6p6tGXNb,2.0
202302,SJQ2e9HUvaG,0.0
202302,U8Rk7sYzFmK,0.0
202302,VoOb1wMwKp0,0.0
202302,Wep3D4POB3H,0.0
202302,WfE2smSUNDt,1.0
202302,Yacp1fLlWut,0.0
202302,YmFSl06J6cs,0.0
202302,YnUoe8z0OJY,0.0
202302,ZIo35uAAfZo,0.0
202302,ZULmwVN4Zfv,1.0
202302,ZVmULoI6vcV,2.0
202302,bWmwn3sMsG0,4.0
202302,bX87SmYR3TJ,1.0
202302,bjS2Lp3tLxv,0.0
202302,cMWLZfK0O4z,1.0
202302,eW2b8SUYRWt,0.0
202302,ebbAyOhorzo,0.0
202302,elOK8Y2b3Qn,4.0
202302,ewPc6zXy53n,0.0
202302,gannbFbizVo,11.0
202302,grMJpaDdSrD,1.0
202302,hasbXH0dTqM,0.0
202302,i6gMyoP9ReK,2.0
202302,iqLM1XBMxyu,1.0
202302,j0gE31YxwHQ,
202302,j4HVtKmVtwQ,1.0
202302,jJmNryYp6Mc,0.0
202302,kBRVmS9IKRE,0.0
202302,kfrKchZfqGr,0.0
202302,l8tZrJ55yzg,3.0
202302,mMGyx6JG7wj,0.0
202302,q7VB2VrUr83,8.0
202302,qoayxucpZqH,0.0
202302,rsZaqJl5R0A,0.0
202302,t9XsLKdMwA1,12.0
202302,tSE6ctwvZmP,0.0
202302,uHEl9oRZm8L,1.0
202302,uyGkoQ4F9rT,1.0
202302,vjL1uSC10Jh,0.0
202302,wYKHZ0iyjfd,1.0
202302,xGQwwqLQ819,0.0
202302,yP2GELa6inf,2.0
202302,ycBkX3TlIrL,0.0
202302,zkFZKX5RX1A,0.0
202303,A3R7UT64jHf,0.0
202303,A3TeVhjjS2u,0.0
202303,B7X957nA1lM,0.0
202303,BITtrV4c0xf,1.0
202303,BdLcDbLQd88,0.0
202303,BywOwm8jUhf,117.0
202303,CNFRaFUfLjo,6.0
202303,D51gR5DC5vt,0.0
202303,DLyaDAF00hm,0.0
202303,EXKX4gJ9D6Y,0.0
202303,F5xI4hl77mT,4.0
202303,Fh294RrB7an,0.0
202303,GnpIwWbdxdl,1.0
202303,HL5fSUsp2vJ,0.0
202303,HfIRB3HRHvk,12.0
202303,HkwA8YQgJK6,0.0
202303,ICSVN3EZGcy,0.0
202303,IOHIfpVUJGp,0.0
202303,Iqy9A4jXY9l,0.0
202303,JBTkOU5m0Bu,1.0
202303,JH8RPnwv8kB,1.0
202303,LnJ8MTOmgGa,1.0
202303,N7ioObCpMP3,0.0
202303,NSLL7YIXBJH,3.0
202303,O5p5idrXdiw,3.0
202303,P53hVYydxdc,1.0
202303,PUPCyKcUwlS,0.0
202303,PdRpVxkVd9a,0.0
202303,QfZ2pVPRFmz,5.0
202303,QzI3Btz60Ne,0.0
202303,RSAZqrdfXy5,2.0
202303,RZxElQxEbZN,0.0
202303,S8J6p6tGXNb,0.0
202303,SJQ2e9HUvaG,0.0
202303,U8Rk7sYzFmK,0.0
202303,VoOb1wMwKp0,0.0
202303,Wep3D4POB3H,0.0
202303,WfE2smSUNDt,3.0
202303,Yacp1fLlWut,0.0
202303,YmFSl06J6cs,0.0
202303,YnUoe8z0OJY,0.0
202303,ZIo35uAAfZo,1.0
202303,ZULmwVN4Zfv,0.0
202303,ZVmULoI6vcV,0.0
202303,bWmwn3sMsG0,1.0
202303,bX87SmYR3TJ,2.0
202303,bjS2Lp3tLxv,0.0
202303,cMWLZfK0O4z,1.0
202303,eW2b8SUYRWt,0.0
202303,ebbAyOhorzo,2.0
202303,elOK8Y2b3Qn,4.0
202303,ewPc6zXy53n,0.0
202303,gannbFbizVo,0.0
202303,grMJpaDdSrD,1.0
202303,hasbXH0dTqM,0.0
202303,i6gMyoP9ReK,3.0
202303,iqLM1XBMxyu,0.0
202303,j0gE31YxwHQ,
202303,j4HVtKmVtwQ,0.0
202303,jJmNryYp6Mc,0.0
202303,kBRVmS9IKRE,2.0
202303,kfrKchZfqGr,0.0
202303,l8tZrJ55yzg,0.0
202303,mMGyx6JG7wj,4.0
202303,q7VB2VrUr83,0.0
202303,qoayxucpZqH,11.0
202303,rsZaqJl5R0A,2.0
202303,t9XsLKdMwA1,4.0
202303,tSE6ctwvZmP,0.0
202303,uHEl9oRZm8L,0.0
202303,uyGkoQ4F9rT,1.0
202303,vjL1uSC10Jh,1.0
202303,wYKHZ0iyjfd,1.0
202303,xGQwwqLQ819,0.0
202303,yP2GELa6inf,1.0
202303,ycBkX3TlIrL,0.0
202303,zkFZKX5RX1A,0.0
202304,A3R7UT64jHf,0.0
202304,A3TeVhjjS2u,2.0
202304,B7X957nA1lM,0.0
202304,BITtrV4c0xf,0.0
202304,BdLcDbLQd88,0.0
202304,BywOwm8jUhf,15.0
202304,CNFRaFUfLjo,3.0
202304,D51gR5DC5vt,0.0
202304,DLyaDAF00hm,0.0
202304,EXKX4gJ9D6Y,1.0
202304,F5xI4hl77mT,3.0
202304,Fh294RrB7an,0.0
202304,GnpIwWbdxdl,2.0
202304,HL5fSUsp2vJ,0.0
202304,HfIRB3HRHvk,5.0
202304,HkwA8YQgJK6,0.0
202304,ICSVN3EZGcy,2.0
202304,IOHIfpVUJGp,1.0
202304,Iqy9A4jXY9l,0.0
202304,JBTkOU5m0Bu,0.0
202304,JH8RPnwv8kB,0.0
202304,LnJ8MTOmgGa,0.0
202304,N7ioObCpMP3,0.0
202304,NSLL7YIXBJH,0.0
202304,O5p5idrXdiw,3.0
202304,P53hVYydxdc,0.0
202304,PUPCyKcUwlS,1.0
202304,PdRpVxkVd9a,2.0
202304,QfZ2pVPRFmz,41.0
202304,QzI3Btz60Ne,2.0
202304,RSAZqrdfXy5,2.0
202304,RZxElQxEbZN,3.0
202304,S8J6p6tGXNb,0.0
202304,SJQ2e9HUvaG,0.0
202304,U8Rk7sYzFmK,0.0
202304,VoOb1wMwKp0,0.0
202304,Wep3D4POB3H,0.0
202304,WfE2smSUNDt,0.0
202304,Yacp1fLlWut,0.0
202304,YmFSl06J6cs,0.0
202304,YnUoe8z0OJY,0.0
202304,ZIo35uAAfZo,7.0
202304,ZULmwVN4Zfv,0.0
202304,ZVmULoI6vcV,0.0
202304,bWmwn3sMsG0,4.0
202304,bX87SmYR3TJ,0.0
202304,bjS2Lp3tLxv,3.0
202304,cMWLZfK0O4z,0.0
202304,eW2b8SUYRWt,0.0
202304,ebbAyOhorzo,0.0
202304,elOK8Y2b3Qn,1.0
202304,ewPc6zXy53n,0.0
202304,gannbFbizVo,0.0
202304,grMJpaDdSrD,0.0
202304,hasbXH0dTqM,1.0
202304,i6gMyoP9ReK,1.0
202304,iqLM1XBMxyu,27.0
202304,j0gE31YxwHQ,
202304,j4HVtKmVtwQ,1.0
202304,jJmNryYp6Mc,0.0
202304,kBRVmS9IKRE,1.0
202304,kfrKchZfqGr,1.0
202304,l8tZrJ55yzg,2.0
202304,mMGyx6JG7wj,1.0
202304,q7VB2VrUr83,6.0
202304,qoayxucpZqH,0.0
202304,rsZaqJl5R0A,1.0
202304,t9XsLKdMwA1,7.0
202304,tSE6ctwvZmP,0.0
202304,uHEl9oRZm8L,0.0
202304,uyGkoQ4F9rT,0.0
202304,vjL1uSC10Jh,0.0
202304,wYKHZ0iyjfd,1.0
202304,xGQwwqLQ819,0.0
202304,yP2GELa6inf,0.0
202304,ycBkX3TlIrL,0.0
202304,zkFZKX5RX1A,1.0
202305,A3R7UT64jHf,1.0
202305,A3TeVhjjS2u,1.0
202305,B7X957nA1lM,0.0
202305,BITtrV4c0xf,1.0
202305,BdLcDbLQd88,0.0
202305,BywOwm8jUhf,9.0
202305,CNFRaFUfLjo,0.0
202305,D51gR5DC5vt,0.0
202305,DLyaDAF00hm,0.0
202305,EXKX4gJ9D6Y,1.0
202305,F5xI4hl77mT,0.0
202305,Fh294RrB7an,0.0
202305,GnpIwWbdxdl,5.0
202305,HL5fSUsp2vJ,1.0
202305,HfIRB3HRHvk,2.0
202305,HkwA8YQgJK6,2.0
202305,ICSVN3EZGcy,2.0
202305,IOHIfpVUJGp,0.0
202305,Iqy9A4jXY9l,0.0
202305,JBTkOU5m0Bu,1.0
202305,JH8RPnwv8kB,2.0
202305,LnJ8MTOmgGa,0.0
202305,N7ioObCpMP3,0.0
202305,NSLL7YIXBJH,1.0
202305,O5p5idrXdiw,1.0
202305,P53hVYydxdc,0.0
202305,PUPCyKcUwlS,0.0
202305,PdRpVxkVd9a,1.0
202305,QfZ2pVPRFmz,18.0
202305,QzI3Btz60Ne,2.0
202305,RSAZqrdfXy5,0.0
202305,RZxElQxEbZN,0.0
202305,S8J6p6tGXNb,0.0
202305,SJQ2e9HUvaG,0.0
202305,U8Rk7sYzFmK,0.0
202305,VoOb1wMwKp0,0.0
202305,Wep3D4POB3H,0.0
202305,WfE2smSUNDt,0.0
202305,Yacp1fLlWut,1.0
202305,YmFSl06J6cs,0.0
202305,YnUoe8z0OJY,2.0
202305,ZIo35uAAfZo,15.0
202305,ZULmwVN4Zfv,0.0
202305,ZVmULoI6vcV,0.0
202305,bWmwn3sMsG0,5.0
202305,bX87SmYR3TJ,0.0
202305,bjS2Lp3tLxv,4.0
202305,cMWLZfK0O4z,9.0
202305,eW2b8SUYRWt,0.0
202305,ebbAyOhorzo,0.0
202305,elOK8Y2b3Qn,2.0
202305,ewPc6zXy53n,0.0
202305,gannbFbizVo,0.0
202305,grMJpaDdSrD,0.0
202305,hasbXH0dTqM,0.0
202305,i6gMyoP9ReK,1.0
202305,iqLM1XBMxyu,35.0
202305,j0gE31YxwHQ,
202305,j4HVtKmVtwQ,0.0
202305,jJmNryYp6Mc,0.0
202305,kBRVmS9IKRE,0.0
202305,kfrKchZfqGr,4.0
202305,l8tZrJ55yzg,2.0
202305,mMGyx6JG7wj,0.0
202305,q7VB2VrUr83,6.0
202305,qoayxucpZqH,0.0
202305,rsZaqJl5R0A,0.0
202305,t9XsLKdMwA1,4.0
202305,tSE6ctwvZmP,1.0
202305,uHEl9oRZm8L,13.0
202305,uyGkoQ4F9rT,0.0
202305,vjL1uSC10Jh,0.0
202305,wYKHZ0iyjfd,2.0
202305,xGQwwqLQ819,0.0
202305,yP2GELa6inf,1.0
202305,ycBkX3TlIrL,0.0
202305,zkFZKX5RX1A,0.0
202306,A3R7UT64jHf,0.0
202306,A3TeVhjjS2u,1.0
202306,B7X957nA1lM,0.0
202306,BITtrV4c0xf,0.0
202306,BdLcDbLQd88,1.0
202306,BywOwm8jUhf,5.0
202306,CNFRaFUfLjo,8.0
202306,D51gR5DC5vt,0.0
202306,DLyaDAF00hm,0.0
202306,EXKX4gJ9D6Y,1.0
202306,F5xI4hl77mT,6.0
202306,Fh294RrB7an,1.0
202306,GnpIwWbdxdl,4.0
202306,HL5fSUsp2vJ,0.0
202306,HfIRB3HRHvk,3.0
202306,HkwA8YQgJK6,0.0
202306,ICSVN3EZGcy,1.0
202306,IOHIfpVUJGp,0.0
202306,Iqy9A4jXY9l,2.0
202306,JBTkOU5m0Bu,4.0
202306,JH8RPnwv8kB,8.0
202306,LnJ8MTOmgGa,2.0
202306,N7ioObCpMP3,0.0
202306,NSLL7YIXBJH,0.0
202306,O5p5idrXdiw,7.0
202306,P53hVYydxdc,0.0
202306,PUPCyKcUwlS,5.0
202306,PdRpVxkVd9a,8.0
202306,QfZ2pVPRFmz,78.0
202306,QzI3Btz60Ne,15.0
202306,RSAZqrdfXy5,8.0
202306,RZxElQxEbZN,3.0
202306,S8J6p6tGXNb,13.0
202306,SJQ2e9HUvaG,0.0
202306,U8Rk7sYzFmK,1.0
202306,VoOb1wMwKp0,0.0
202306,Wep3D4POB3H,0.0
202306,WfE2smSUNDt,0.0
202306,Yacp1fLlWut,0.0
202306,YmFSl06J6cs,0.0
202306,YnUoe8z0OJY,1.0
202306,ZIo35uAAfZo,2.0
202306,ZULmwVN4Zfv,0.0
202306,ZVmULoI6vcV,1.0
202306,bWmwn3sMsG0,10.0
202306,bX87SmYR3TJ,1.0
202306,bjS2Lp3tLxv,7.0
202306,cMWLZfK0O4z,2.0
202306,eW2b8SUYRWt,7.0
202306,ebbAyOhorzo,0.0
202306,elOK8Y2b3Qn,11.0
202306,ewPc6zXy53n,0.0
202306,gannbFbizVo,1.0
202306,grMJpaDdSrD,6.0
202306,hasbXH0dTqM,6.0
202306,i6gMyoP9ReK,667.0
202306,iqLM1XBMxyu,42.0
202306,j0gE31YxwHQ,
202306,j4HVtKmVtwQ,0.0
202306,jJmNryYp6Mc,0.0
202306,kBRVmS9IKRE,1.0
202306,kfrKchZfqGr,7.0
202306,l8tZrJ55yzg,4.0
202306,mMGyx6JG7wj,2.0
202306,q7VB2VrUr83,4.0
202306,qoayxucpZqH,0.0
202306,rsZaqJl5R0A,3.0
202306,t9XsLKdMwA1,5.0
202306,tSE6ctwvZmP,2.0
202306,uHEl9oRZm8L,35.0
202306,uyGkoQ4F9rT,2.0
202306,vjL1uSC10Jh,2.0
202306,wYKHZ0iyjfd,2.0
202306,xGQwwqLQ819,0.0
202306,yP2GELa6inf,1.0
202306,ycBkX3TlIrL,1.0
202306,zkFZKX5RX1A,1.0
202307,A3R7UT64jHf,2.0
202307,A3TeVhjjS2u,0.0
202307,B7X957nA1lM,2.0
202307,BITtrV4c0xf,5.0
202307,BdLcDbLQd88,10.0
202307,BywOwm8jUhf,3.0
202307,CNFRaFUfLjo,453.0
202307,D51gR5DC5vt,2.0
202307,DLyaDAF00hm,5.0
202307,EXKX4gJ9D6Y,0.0
202307,F5xI4hl77mT,19.0
202307,Fh294RrB7an,4.0
202307,GnpIwWbdxdl,26.0
202307,HL5fSUsp2vJ,2.0
202307,HfIRB3HRHvk,35.0
202307,HkwA8YQgJK6,1.0
202307,ICSVN3EZGcy,1.0
202307,IOHIfpVUJGp,0.0
202307,Iqy9A4jXY9l,0.0
202307,JBTkOU5m0Bu,3.0
202307,JH8RPnwv8kB,75.0
202307,LnJ8MTOmgGa,7.0
202307,N7ioObCpMP3,0.0
202307,NSLL7YIXBJH,0.0
202307,O5p5idrXdiw,739.0
202307,P53hVYydxdc,0.0
202307,PUPCyKcUwlS,20.0
202307,PdRpVxkVd9a,10.0
202307,QfZ2pVPRFmz,510.0
202307,QzI3Btz60Ne,27.0
202307,RSAZqrdfXy5,29.0
202307,RZxElQxEbZN,2.0
202307,S8J6p6tGXNb,42.0
202307,SJQ2e9HUvaG,2.0
202307,U8Rk7sYzFmK,5.0
202307,VoOb1wMwKp0,10.0
202307,Wep3D4POB3H,1.0
202307,WfE2smSUNDt,3.0
202307,Yacp1fLlWut,0.0
202307,YmFSl06J6cs,0.0
202307,YnUoe8z0OJY,1.0
202307,ZIo35uAAfZo,3.0
202307,ZULmwVN4Zfv,4.0
202307,ZVmULoI6vcV,8.0
202307,bWmwn3sMsG0,16.0
202307,bX87SmYR3TJ,5.0
202307,bjS2Lp3tLxv,12.0
202307,cMWLZfK0O4z,9.0
202307,eW2b8SUYRWt,144.0
202307,ebbAyOhorzo,1.0
202307,elOK8Y2b3Qn,64.0
202307,ewPc6zXy53n,0.0
202307,gannbFbizVo,5.0
202307,grMJpaDdSrD,81.0
202307,hasbXH0dTqM,41.0
202307,i6gMyoP9ReK,3731.0
202307,iqLM1XBMxyu,101.0
202307,j0gE31YxwHQ,
202307,j4HVtKmVtwQ,4.0
202307,jJmNryYp6Mc,0.0
202307,kBRVmS9IKRE,0.0
202307,kfrKchZfqGr,3.0
202307,l8tZrJ55yzg,0.0
202307,mMGyx6JG7wj,6.0
202307,q7VB2VrUr83,27.0
202307,qoayxucpZqH,0.0
202307,rsZaqJl5R0A,7.0
202307,t9XsLKdMwA1,23.0
202307,tSE6ctwvZmP,4.0
202307,uHEl9oRZm8L,63.0
202307,uyGkoQ4F9rT,5.0
202307,vjL1uSC10Jh,2.0
202307,wYKHZ0iyjfd,4.0
202307,xGQwwqLQ819,1.0
202307,yP2GELa6inf,2.0
202307,ycBkX3TlIrL,2.0
202307,zkFZKX5RX1A,0.0
202308,A3R7UT64jHf,13.0
202308,A3TeVhjjS2u,10.0
202308,B7X957nA1lM,18.0
202308,BITtrV4c0xf,34.0
202308,BdLcDbLQd88,21.0
202308,BywOwm8jUhf,38.0
202308,CNFRaFUfLjo,854.0
202308,D51gR5DC5vt,0.0
202308,DLyaDAF00hm,10.0
202308,EXKX4gJ9D6Y,34.0
202308,F5xI4hl77mT,47.0
202308,Fh294RrB7an,3.0
202308,GnpIwWbdxdl,44.0
202308,HL5fSUsp2vJ,2.0
202308,HfIRB3HRHvk,154.0
202308,HkwA8YQgJK6,29.0
202308,ICSVN3EZGcy,9.0
202308,IOHIfpVUJGp,4.0
202308,Iqy9A4jXY9l,24.0
202308,JBTkOU5m0Bu,30.0
202308,JH8RPnwv8kB,136.0
202308,LnJ8MTOmgGa,12.0
202308,N7ioObCpMP3,8.0
202308,NSLL7YIXBJH,16.0
202308,O5p5idrXdiw,1487.0
202308,P53hVYydxdc,0.0
202308,PUPCyKcUwlS,90.0
202308,PdRpVxkVd9a,14.0
